,category,name,location,tag,like,pick,review,rating
439,음식점,다올터해장국,서귀포시내,"['해장국 ', '고등어조림 ', '암뽕순대 ', '순대']",1,4,1,4
440,음식점,달마야해물탕,제주시내,"['해물탕 ', '낙지 ', '활문어 ', '먹물라면 ', '한식']",0,5,1,3
441,음식점,달아래팥,한경,"['팥죽 ', '양갱 ', '빙수 ', '팥라떼']",0,5,1,3
442,음식점,달콤한휴식,구좌,"['돈가스 ', '샌드위치 ', '롤돈가스 ', '양식']",0,5,1,3
443,음식점,달테이블,제주시내,"['피자 ', '화덕피자 ', '쭈꾸미']",0,2,1,4
444,음식점,대광장식당,서귀포시내,"['소곱창전골 ', '두루치기 ', '혼다주 ', '한식']",1,8,1,4
445,음식점,대성아귀찜,조천,"['아귀찜 ', '다귀대창찜 ', '한식']",1,1,1,5
446,음식점,더꽃돈,한림,"['흑돼지 ', '돼지고기 ', '목살']",0,6,1,5
447,음식점,더화원,제주시내,"['갈치조림 ', '갈치구이 ', '한식']",0,3,1,4
448,음식점,덤장,제주시내,"['향토음식 ', '성게미역국 ', '돔베고기 ', '한식 ', '보말미역국']",0,18,1,5
449,음식점,데미안,한경,"['돈까스 ', '무한리필 ', '양식']",0,4,1,5
450,음식점,델리지아레스토랑,중문,"['레스토랑 ', '뷔페 ', '퓨전음식한식 ', '양식']",0,8,1,3
451,음식점,도나토스,한림,"['화덕피자 ', '맥주 ', '샐러드 ', '수제맥주']",0,4,1,5
452,음식점,도남오거리도남점,제주시내,"['돼지고기 ', '소고기 ', '한식']",0,1,1,3
453,음식점,도토리키친,조천,"['청귤소바 ', '톳유부초밥 ', '소바롤 ', '냉소바 ', '치킨온소바']",1,14,1,5
454,음식점,돈대장,제주시내,"['흑돼지 ', '돼지고기 ', '흑돼지알뜰모둠']",0,7,1,5
455,음식점,돈마구이해장국(연동점),제주시내,"['흑돼지 ', '해장국 ', '말고기 ', '뼈다귀탕 ', '육회']",0,1,1,5
456,음식점,돈향기,제주시내,"['흑돼지 ', '한식 ', '전복흑돼지세트']",0,12,1,3
457,음식점,돌미롱,제주시내,"['카페 ', '케이크 ', '타르트 ', '아메리카노 ', '음료']",0,2,1,5
458,음식점,돌집식당,표선,"['흑돼지 ', '두루치기 ', '게우밥 ', '전복장']",0,7,1,3
459,음식점,돌하르방 뚝배기,성산,"['전복뚝배기 ', '갈치조림 ', '제육볶음 ', '옥돔구이 ', '한식']",1,24,1,4
460,음식점,돌하르방식당,한림,"['갈치조림 ', '고등어구이 ', '한식 ', '향토음식']",0,25,1,5
461,음식점,돔베돈 공항점,제주시내,"['흑돼지 ', '장작구이 ', '한식뷔페 ', '오겹살 ', '목살 ', '가브리살']",0,1,1,5
462,음식점,동도원,제주시내,"['고등어 ', '성게 ', '해산물 ', '한식']",0,6,1,5
463,음식점,동양식당,제주시내,"['갈치조림 ', '고등어조림 ', '백반집 ', '한식']",0,5,1,3
464,음식점,동해미락,서귀포시내,['휴식/치유'],5,4,1,5
465,음식점,돼지촌,제주시내,"['등갈비 ', '초벌구이 ', '등갈비구이']",0,2,1,5
466,음식점,둥지식당,성산,"['물회 ', '한치물회 ', '자리물회 ', '갈치조림 ', '고등어조림']",0,6,1,5
467,음식점,땅꼬분식 뷔페,조천,"['아이 ', '친구 ', '커플 ', '분식 ', '뷔페']",0,15,1,3
468,음식점,또또시,서귀포시내,"['프레첼 ', '빵 ', '슈톨렌 ', '소라빵']",1,6,1,5
469,음식점,뚱보조개,제주시내,"['조개구이 ', ' 해물탕 ', ' 생새우오도리소금구이']",0,1,1,5
470,음식점,띠띠빵빵,우도,"['수제버거 ', '크림빠네 ', '뿔소라치아바타샌드위치']",0,0,1,5
471,음식점,라지마할 RAJMAHAL,제주시내,"['무슬림 ', '카레 ', '탄두리치킨 ', '볶음밥']",0,2,1,5
472,음식점,레드브라운,남원,"['카페 ', '커피 ', '드립커피 ', '홍차']",0,0,1,5
473,음식점,레드썬셋,구좌,"['횟집 ', '광어 ', '초밥 ', '일식']",0,4,1,5
474,음식점,레터스 투 시리얼,제주시내,"['이색카페 ', '드레스카페 ', '시리얼볼 ', '스무디볼 ', '딸기스무디볼']",0,1,1,5
475,음식점,로드3.7 (road3.7),남원,"['카페 ', '핫도그빵 ', '음료 ', '에이드']",0,2,1,0
476,음식점,루스트플레이스 노형점,제주시내,"['샐러드 ', '파스타 ', '스테이크 ', '맥주 ', '피자']",0,2,1,4
477,음식점,리솔라 무인카페,성산,"['카페 ', '무인카페 ', '아메리카노']",1,4,1,5
478,음식점,마더카페,남원,"['카페 ', '샐러드 ', '에이드 ', '정식 ', '왕갈비탕']",0,5,1,5
479,음식점,마두천손칼국수,제주시내,"['보말칼국수 ', '성게칼국수 ', '향토음식']",0,7,1,5
480,음식점,마라도에서온자장면집,안덕,"['중식 ', '자연주의 ', '짜장면']",1,8,1,5
481,음식점,마라도해녀촌짜장,마라도,"['짜장면 ', '짬뽕 ', '중식']",0,1,1,5
482,음식점,마므레,남원,"['통삼겹 ', '폭립 ', '양갈비 ', '새우야채튀김우동 ', '로스트치킨']",0,2,1,3
483,음식점,마초그릴,제주시내,"['펍 ', '멕시칸 ', '엔칠라다 ', '과카롤리 ', '타코']",1,5,1,5
484,음식점,만민식당,한림,"['해물전골 ', '갈치조림 ', '한식']",0,10,1,5
485,음식점,만세국수,제주시내,"['만세국밥 ', '고기국수 ', '한식']",0,8,1,5
486,음식점,만세국수 삼성혈점,제주시내,"['고기국수 ', '찹쌀순대 ', '국밥']",0,15,1,5
487,음식점,말이,구좌,"['김말이 ', '튀김 ', '떡볶이']",1,3,1,4
488,음식점,맛좋은디,구좌,"['항정살 ', '가브리살 ', '목살']",0,2,1,5
489,음식점,망고레이 함덕점,조천,"['망고 ', '디저트카페 ', '할로망고코코넛빙수 ', '스노우망고플롯 ', '생망고쉐이크']",0,8,1,5
490,음식점,망고봉봉,성산,"['카페 ', '망고 ', '망고주스']",0,11,1,3
491,음식점,맥반석 식당,구좌,"['김치찌개 ', '제육볶음 ', '정식 ', '한식']",0,9,1,5
492,음식점,맵찜,조천,"['매운갈비찜 ', '주먹밥 ', '계란찜 ', '한식']",0,6,1,5
493,음식점,메리앤폴,한림,"['돈까스 ', '리조또 ', '파스타 ', '함박스테이크']",0,8,1,5
494,음식점,명월국민학교,한림,"['갤러리 ', ' 카페 ', ' 커피']",2,34,1,5
495,음식점,모래비카페,구좌,"['카페 ', '한라봉차 ', '커피']",2,31,1,5
496,음식점,모리노아루요,애월,"['덮밥전문점 ', '마스터셰프코리아 우승 ', '메로구이덮밥 ', '해산물덮밥 ', '일식']",3,74,1,5
497,음식점,모메든식당,서귀포시내,"['흑돼지 ', '근고기 ', '흑돼지모둠한판']",0,6,1,5
498,음식점,모모제이,제주시내,"['카페 ', '팬케이크 ', '샌드위치 ', '샐러드']",0,0,1,4
499,음식점,모슬포에서,대정,"['녹두빈대떡 ', '보말톳메밀전 ', '흑돼지김치전 ', '깅이죽 ', '성게김밥']",0,5,1,5
500,음식점,모시란,제주시내,"['찻집 ', '차 ', '다과 ', '양갱 ', '경단 ', '전통차']",13,14,1,5
501,음식점,모실래기해녀해물촌,우도,"['해산물 ', '물회 ', '전복죽 ', '성게']",1,1,1,5
502,음식점,몬떼마레,안덕,"['파스타 ', '양식 ', '레스토랑']",0,5,1,5
503,음식점,무인카페 산책,애월,"['카페 ', '무인카페 ', '바다전망']",0,7,1,5
504,음식점,물질식육식당,서귀포시내,"['복국 ', '고기짬뽕 ', '한식']",0,12,1,5
505,음식점,물회영해초영,제주시내,"['물회 ', '해물우동 ', '횟집']",0,5,1,5
506,음식점,미나리식당,서귀포시내,"['돼지불고기 ', '백반 ', '한식']",1,9,1,3
507,음식점,바다어사또,조천,"['벵어돔 ', '참돔 ', '고등어회 ', '횟집']",0,4,1,3
508,음식점,바당꺼몬딱,우도,"['해산물 ', '뿔소라구이 ', '라면']",0,0,1,5
509,음식점,바당지기,구좌,"['우럭정식 ', '우럭튀김 ', '전복뚝배기 ', '갈치조림 ', '옥돔구이']",0,1,1,3
510,음식점,바람개비,우도,"['라면 ', '해물라면 ', '해물몬딱라면']",0,1,1,5
511,음식점,백사장횟집(백사장회센터),표선,"['회 ', '횟집 ', '해산물 ', '갈치조림']",0,0,1,0
512,음식점,벨로인카페,제주시내,"['카페 ', '커피 ', '빙수']",0,1,1,5
513,음식점,벨롱,구좌,"['카페 ', '커피 ', '샌드위치']",0,3,1,3
514,음식점,보엠,제주시내,"['빵집 ', '베이커리 ', '발효빵 ', '디저트']",0,1,1,5
515,음식점,보영반점,한림,"['중식 ', '간짬뽕 ', '탕수육 ', '고량주 ', '볶음짬뽕']",0,5,1,3
516,음식점,복댕이,성산,"['흑돼지 ', '우도땅콩막걸리 ', '한라봉막걸리']",0,4,1,3
517,음식점,복여네왕돈가스,우도,"['돈까스 ', '해물라면 ', '수제왕돈까스']",0,2,1,5
518,음식점,봉봉커피,우도,"['카페 ', '커피 ', '우도땅콩라떼 ', '제주한라봉라떼']",0,1,1,5
519,음식점,봉평메밀가,제주시내,"['메밀 ', '수육 ', '메밀비빔국수 ', '메밀막국수']",0,2,1,5
520,음식점,불만나,애월,"['흑오겹살 ', '매콤불고기 ', '김치말이국수']",0,0,1,3
521,음식점,블랙포엠,조천,"['카페 ', '커피 ', '아메리카노']",0,0,1,3
522,음식점,비양도 올레카페,비양도,"['카페 ', '커피 ', '생과일주스 ', '빙수']",0,0,1,5
523,음식점,비원,제주시내,"['한식 ', '삼계탕 ', '갈비탕']",0,1,1,5
524,음식점,빌라드아토,서귀포시내,"['카페 ', '커피 ', '마카롱']",0,14,1,5
525,음식점,빌레왓,안덕,"['버거 ', '파스타 ', '피자 ', '카페 ', '레스토랑']",0,4,1,3
526,음식점,빠라빠빵,제주시내,"['빵집 ', '베이커리 ', '식빵 ', '커피']",0,3,1,5
527,음식점,사려니숲길화덕피자,조천,"['화덕피자 ', '피자 ', '양식']",0,9,1,5
528,음식점,사해방흑돼지,중문,"['흑돼지 ', ' 오겹살 ', ' 흑돼지세트']",1,8,1,5
529,음식점,산포식당,성산,"['갈치조림 ', '고등어조림']",0,11,1,3
530,음식점,산호사 해녀의집,우도,"['회 ', '칼국수 ', '파전 ', '해산물']",0,6,1,5
531,음식점,산호풍경,우도,"['흑돼지 ', '탕수육 ', '흑돼지탕수육 ', '짜장면 ', '짬뽕']",0,1,1,5
532,음식점,살랑살랑샤브샤브,제주시내,"['샤브샤브 ', '해물 ', '전복 ', '흑돼지 ', '소고기']",0,7,1,5
533,음식점,상춘재,조천,"['비빔밥 ', '멍게비빔밥 ', '꼬막비빔밥 ', '추어탕']",1,25,1,3
534,음식점,새벽숯불가든,성산,"['흑돼지 ', '참숯구이 ', '한식']",0,7,1,5
535,음식점,색달식당,서귀포시내,"['갈치조림 ', '성게미역국 ', '전복뚝배기 ', '옥돔구이 ', '고등어구이']",0,13,1,5
536,음식점,서귀포흑돈,서귀포시내,"['흑돼지 ', '열무냉면 ', '김치찌개 ', '고등어구이']",0,7,1,5
537,음식점,서민흑돼지,서귀포시내,"['흑돼지 ', '돼지고기 ', '한식']",0,10,1,5
538,음식점,섯동네해녀의집,우도,"['해산물 ', '문어 ', '전복 ', '칼국수 ', '한치']",0,3,1,5
539,음식점,성미가든,조천,"['닭볶음탕 ', '샤브샤브 ', '닭고기코스']",2,14,1,4
540,음식점,성산진미식당,성산,"['해산물뚝배기 ', '전복 ', '바지락']",0,22,1,1
541,음식점,성신흑돼지,표선,"['흑돼지 ', '목살 ', '돼지고기']",3,15,1,5
542,음식점,성아시,한림,"['해물뚝배기 ', '해물라면 ', '해물파전']",0,17,1,5
543,음식점,소라횟집,구좌,"['회 ', '활우럭지리 ', '활우럭조림']",0,3,1,3
544,음식점,소울키친,중문,"['수제버거 ', '스테이크 ', '이탈리안 ', '양식']",0,6,1,5
545,음식점,손맛촌,조천,"['갈치 ', '전복물회 ', '전복뚝배기 ', '성게비빔밥']",0,32,1,5
546,음식점,송악산 엉클스 화덕 피자,대정,"['쌈찹 ', '피자 ', '화덕피자 ', '빠네']",0,6,1,4
547,음식점,쇼밥,서귀포시내,"['커플 ', '친구 ', '경관/포토 ', '휴식/힐링']",2,1,1,5
548,음식점,수다뜰,구좌,"['전복 ', '해산물 ', '돌솥밥 ', '한식']",0,12,1,4
549,음식점,순정문어,제주시내,"['해물 ', '문어 ', '문어숙회 ', '씨푸드']",0,6,1,5
550,음식점,쉐프 이야기,제주시내,"['짬뽕 ', '해물탕면 ', '크로켓']",1,2,1,5
551,음식점,스시우다,제주시내,"['초밥 ', '일식 ', '고등어 ', '갈치']",0,1,1,5
552,음식점,스테이위드커피,안덕,"['카페 ', '커피 ', '드립커피 ', '커피클래스']",0,5,1,5
553,음식점,승범이네집,제주시내,"['자연산 회 ', '횟집 ', '매운탕 ', '돔지리']",0,3,1,4
554,음식점,시골길,제주시내,"['낙지볶음 ', '청국장뚝배기 ', '한식']",0,5,1,5
555,음식점,신옛촌,안덕,"['갈치조림 ', '통갈치구이 ', '고등어회 ', '한식']",0,10,1,3
556,음식점,아뜰리에안,서귀포시내,"['차 ', '아이스티 ', '케이크']",1,7,1,5
557,음식점,아모르키친,표선,"['파스타 ', '치킨 ', '파스타키친']",0,5,1,5
558,음식점,아서원,서귀포시내,"['중식 ', '짬뽕 ', '짜장면']",0,9,1,5
559,음식점,아웃도어키친,서귀포시내,"['해물라면 ', '흑돼지오겹살 ', '흑돼지목살']",1,15,1,5
560,음식점,아일랜드조르바,구좌,"['카페 ', '커피 ', '댕유자에이드 ', '드립커피커피']",0,8,1,5
561,음식점,아일랜드팩토리 풍류,제주시내,"['녹담만설 ', '원두 ', '카페 ', '커피 ', '음료']",1,3,1,5
562,음식점,아톰스낵,구좌,"['떡볶이 ', '돈까스 ', '문어덮밥 ', '샐러드우동 ', '모둠튀김']",0,3,1,5
563,음식점,안거리밖거리,서귀포시내,"['돔베고기 ', '옥돔구이 ', '한식 ', '향토음식']",1,44,1,5
564,음식점,애월 고깃간,애월,"['부모 ', '커플 ', '친구']",1,1,1,5
565,음식점,애월리안,애월,"['해산물 ', '씨푸드 ', '레스토랑']",0,0,1,5
566,음식점,어머니닭집,성산,"['치킨 ', '후라이드치킨 ', '양념치킨 ', '맥주']",1,18,1,5
567,음식점,어머니몸국,조천,"['향토음식 ', '몸국 ', '물회 ', '감자탕 ', '국밥 ', '빙떡']",1,3,1,1
568,음식점,어머니와고등어,제주시내,"['갈치조림 ', '성게미역국 ', '통갈치 ', '한식']",0,5,1,5
569,음식점,어머니의뜻을담다 단지,애월,"['한정식 ', '한우육전 ', '병어조림 ', '애월한정식']",0,1,1,1
570,음식점,어멍횟집,성산,"['생선탕수 ', '해산물모듬 ', '활어회 ', '한식 ', '횟집']",1,4,1,5
571,음식점,어사촌도야지,애월,"['흑돼지 ', '가브리살 ', '목살 ', '고기국수']",1,5,1,4
572,음식점,어우늘,제주시내,"['퓨전 ', '전복구이 ', '전복 ', '전복죽 ', '전복돌솥밥']",0,5,1,5
573,음식점,어전횟집,대정,"['일식 ', '회 ', '횟집 ', '해산물']",0,3,1,5
574,음식점,엉덩물,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '물회']",2,5,1,5
575,음식점,엉클망고,우도,"['요거트망고스무디 ', '우도땅콩아이스크림 ', '생망고스무디 ', '더치커피']",0,3,1,5
576,음식점,엉클통김밥(본점),제주시내,"['굴비빔밥 ', '톳김밥 ', '김밥']",0,13,1,5
577,음식점,에릭스에스프레소 카페,구좌,"['카페 ', '티라미수 ', '케이크 ', '디저트 ', '음료']",0,3,1,5
578,음식점,에피소드,한경,"['베이커리 ', '구겔호프 ', '커피']",1,0,1,5
579,음식점,엘리펀시아,제주시내,"['카페 ', ' 아이']",1,5,1,4
580,음식점,연우네,제주시내,"['한식 ', '옹심이 ', '수제비 ', '비빔밥']",0,2,1,5
581,음식점,옐로우카페 (yellow cafe),중문,"['바나나 ', '빙그레 ', '카페 ', '아이스크림 ', '쉐이크']",0,19,1,5
582,음식점,옛고을갈비,한림,"['생갈비 ', '고기구이 ', '한식']",0,5,1,5
583,음식점,오데뜨,애월,"['퓨전 ', '전복크림우동 ', '핑크크림우동']",0,4,1,3
584,음식점,오동여식당,추차도,"['횟집 ', '회 ', '해산물']",0,0,1,5
585,음식점,오드랑베이커리,조천,"['빵집 ', '베이커리 ', '카페']",0,21,1,5
586,음식점,오로라식당,우도,"['김치찌개 ', '두루치기 ', '아구찜 ', '한식 ', '가정식']",0,2,1,5
587,음식점,오르다키친,애월,"['통문어튀김 ', '전복문어게우밥 ', '흑돼지돈까스 ', '전복해물볶음우동']",0,10,1,5
588,음식점,오일등식당,제주시내,"['동태찌개 ', '한식 ', '찌개']",0,9,1,3
589,음식점,오조해녀의 집,성산,"['해산물 ', '전복 ', '전복죽 ', '문어 ', '해삼']",1,6,1,5
590,음식점,올댓제주,제주시내,"['옥돔국수 ', '제주생선치즈고로케 ', '생맥주 ', '한식']",0,6,1,3
591,음식점,용림식당,안덕,"['회 ', '횟집 ', '방어 ', '자연산']",0,1,1,5
592,음식점,우도이야기,우도,"['통문어해물라면 ', '전복소리해물라면 ', '라면']",0,3,1,5
593,음식점,우무깨식당,우도,"['해물라면 ', '한치물회 ', '김치찌개 ', '한식']",0,0,1,5
594,음식점,우정횟집,제주시내,"['회 ', '횟집 ', '해산물 ', '갈치조림 ', '성게국 ', '전복죽 ', '회덮밥']",0,0,1,5
595,음식점,원앤온리,안덕,"['커플 ', '혼자 ', '친구 ', '휴식/힐링 ', '경관/포토 ', '청년']",0,12,1,5
596,음식점,월드컵흑돼지,서귀포시내,"['흑돼지 ', '전복 ', '냉면']",0,3,1,5
597,음식점,월리월리,구좌,"['퓨전음식음식 ', '해산물 ', '파스타 ', '덮밥']",0,2,1,5
598,음식점,월척수산,제주시내,"['회 ', '일식 ', '횟집 ', '해산물 ', '매운탕 ', '초밥']",0,7,1,5
599,음식점,웬드구니,안덕,"['커피 ', '쿠키 ', '마들렌 ', '팥빙수']",0,2,1,5
600,음식점,유스커피,제주시내,"['카페 ', '셀프로스팅 ', '디저트 ', '플랫화이트 ', '둥둥라떼']",0,0,1,5
601,음식점,이성필 커피볶는집,제주시내,"['커피 ', '차 ', '생과일에이드']",0,2,1,5
602,음식점,이어도전복해물전문점,서귀포시내,"['전복 ', '해물 ', '해물탕 ', '해산물']",1,10,1,5
603,음식점,인어공주,우도,"['해물볶음 ', '한라산볶음밥 ', '땅콩막걸리']",0,9,1,3
604,음식점,일출봉쑥빵보리빵,성산,"['오메기떡 ', '찐빵 ', '빵']",0,12,1,5
605,음식점,장승포식당,성산,"['고등어조림 ', '해물전골 ', '해물뚝배기 ', '갈치회']",0,5,1,3
606,음식점,저스트쉬림프,애월,"['딱새우 ', '파스타 ', '샐러드 ', '리조또']",0,9,1,3
607,음식점,저팔계깡통연탄구이,조천,"['연탄구이 ', '흑돼지 ', '제주돼지 ', '오겹살']",0,12,1,5
608,음식점,전원일기,서귀포시내,"['돔베고기 ', '정식 ', '향토음식 ', '한식']",4,23,1,5
609,음식점,정봉자커피 봉개점,제주시내,"['김밥 ', '호떡 ', '커피 ', '카페 ', '음료']",0,0,1,5
610,음식점,제대가는길,제주시내,"['카페 ', '커피 ', '드립커피 ', '브런치']",0,2,1,5
611,음식점,제라한보쌈,제주시내,"['보쌈 ', '보쌈정식 ', '한식']",0,11,1,5
612,음식점,제원분식,제주시내,"['떡볶이 ', '튀김 ', '분식 ', '김밥']",0,4,1,5
613,음식점,제주 강남해물탕,대정,"['해물탕 ', '고등어구이 ', '옥돔구이 ', '전복회']",1,6,1,5
614,음식점,제주 어가,제주시내,"['한식 ', '갈치조림 ', '갈치구이 ', '통갈치']",3,33,1,5
615,음식점,제주뚝배기,성산,"['한치물회 ', '옥돔구이 ', '성게국']",1,46,1,5
616,음식점,제주맥주 양조장,한림,"['친구 ', '맑음 ', '사계절 ', '맥주 ', '양조장 ', '브루어리투어 ', '피자']",0,18,1,4
617,음식점,제주삼다국수,서귀포시내,"['고기국수 ', '멸치국수 ', '돔베고기 ', '흑돼지샤브샤브']",1,16,1,5
618,음식점,제주시 새우리,제주시내,"['딱새우 ', '김밥 ', '새우 컵밥']",0,12,1,1
619,음식점,제주이야기,구좌,"['천연 화장품 ', ' 천연꽃 ', ' 화산송이 ', ' 체험 카페']",1,5,1,5
620,음식점,제주중문수제맥주,중문,"['맥주 ', '수제맥주 ', '피자 ', '소시지']",0,11,1,5
621,음식점,제주틈,한림,"['흑돼지 ', '날치알쌈 ', '한식']",0,1,1,3
622,음식점,중문대들보,중문,"['정식 ', '옥돔구이 ', '흑돼지볶음 ', '성게미역국 ', '한식']",0,15,1,3
623,음식점,중문솥뚜껑,중문,"['흑돼지 ', '흑오겹 ', '흑목살']",0,13,1,3
624,음식점,중문자연산횟집,중문,"['성게미역국 ', '횟집 ', '게장 ', '해물탕']",0,3,1,3
625,음식점,진대감12제주,제주시내,"['광양불고기 ', '차돌삼합 ', '흑돼지 ', '한식']",0,2,1,3
626,음식점,창천삼거리식당,안덕,"['옥돔구이 ', '해물뚝배기 ', '한식']",0,22,1,3
627,음식점,청도해물탕,제주시내,"['해물탕 ', '오메기떡 ', '전복']",0,6,1,3
628,음식점,추자도중앙식당,추차도,"['한식 ', '굴비정식 ', '조기매운탕 ', '갈비탕 ', '정식']",0,0,1,4
629,음식점,춘희,구좌,"['핫도그 ', '빙수 ', '돼지고기요리']",0,3,1,3
630,음식점,칠사돈,제주시내,"['흑돼지 ', '김치찌개 ', '백반정식']",0,2,1,3
631,음식점,카카듀,제주시내,"['카페 ', '커피 ', '녹차빙수 ', '빙수']",0,0,1,5
632,음식점,카페백퍼,애월,"['카페 ', '스콘 ', '음료']",0,2,1,5
633,음식점,카페소금,애월,"['소금라떼 ', '카페 ', '라떼 ', '음료']",0,10,1,4
634,음식점,카페이피엘,남원,"['베이커리 카페 ', ' 보타닉 카페 ', ' 커피 ', ' 브런치 ', ' 위미리카노']",1,1,1,5
635,음식점,카페코지,성산,"['카페 ', '지오푸드 ', '쑥식빵']",0,7,1,5
636,음식점,카페콧수염,구좌,"['카페 ', '마카롱 ', '딸기우유 ', '디저트']",2,17,1,5
637,음식점,카페헤밍웨이,한림,"['카페 ', '커피 ', '샌드위치']",0,0,1,5
638,음식점,커피가게쉬고가게,표선,"['카페 ', '커피 ', '음료 ', '디저트']",1,1,1,5
639,음식점,커피디셈버 함덕점,조천,"['커피 ', '베이커리 ', '차 ', '음료 ', '빙수']",5,0,1,5
640,음식점,컬쳐드,제주시내,"['양식 ', '파스타 ', '샐러드 ', '피자 ', '볶음밥']",0,1,1,5
641,음식점,코코리파이프,애월,"[' 치킨 ', '제주갈치 ', '비스트로']",2,3,1,4
642,음식점,코코분식,제주시내,"['육개장 ', '칼국수 ', '한식']",0,5,1,5
643,음식점,키아스마,남원,"['카페 ', '브런치 ', '감바스까수엘라 ', '음료']",0,4,1,5
644,음식점,킴스커틀렛,제주시내,"['왕돈가스 ', '양식 ', '파스타 ', '피자']",0,0,1,5
645,음식점,탐라면,애월,"['라면 ', '비빔라면 ', '고기라면 ', '주먹밥 ', '볶음밥']",0,5,1,4
646,음식점,탑부평,제주시내,"['흑돼지 ', '한식 ', '냉면 ', '볶음밥']",0,18,1,5
647,음식점,텐피자,대정,"['피자 ', '커피 ', '스파게티']",0,3,1,3
648,음식점,팜알로하,서귀포시내,"['카페 ', '한라봉 ', '브런치']",1,4,1,3
649,음식점,픽스커피,제주시내,"['진저라떼 ', '헤이즐넛라떼 ', '카페']",0,3,1,4
650,음식점,하와유제주,애월,"['카페 ', '에이드 ', '초콜릿']",0,5,1,3
651,음식점,하와이새우트럭,제주시내,"['푸드트럭 ', '갈릭새우 ', '학새우 ', '막국수']",0,29,1,5
652,음식점,한라산빵 1950,제주시내,"['빵 ', '한라산빵 ', '음료']",2,10,1,5
653,음식점,한라통닭,서귀포시내,"['치킨 ', '감자튀김 ', '떡튀김']",1,15,1,5
654,음식점,한마음돈가돈,제주시내,"['근고기 ', '연탄구이 ', '돼지고기']",0,3,1,3
655,음식점,한우네백년해장국,제주시내,"['소고기해장국 ', '뼈해장국 ', '내장탕 ', '수육 ', '한식']",0,17,1,4
656,음식점,해뜨는식당,성산,"['해물전골 ', '갈치전골 ', '회 ', '한식']",0,3,1,5
657,음식점,해적카페,우도,"['톳비빔밥 ', '바지락칼국수 ', '불고기덮밥']",0,3,1,3
658,음식점,햇살가득돌담집,조천,"['흑돼지 ', '쌈정식 ', '강된장 ', '한식']",0,13,1,5
659,음식점,행복미가,제주시내,"['흑미삼계탕 ', '전복오리두루치기 ', '미가삼계탕 ', '한식']",0,6,1,5
660,음식점,행복한시저네,서귀포시내,"['버터스파게티 ', '짜글이 ', '퓨전음식']",0,67,1,5
661,음식점,헬로우우도,우도,"['카페 ', '디저트 ', '커피']",0,0,1,5
662,음식점,협재삼춘네횟집,한림,"['횟집 ', '회 ', '회코스']",0,0,1,3
663,음식점,홍돈깡통연탄구이,한림,"['흑돼지 ', '연탄구이 ', '근고기']",0,2,1,3
664,음식점,황토기와집,서귀포시내,"['손칼국수 ', '파전 ', '감자옹심이']",0,5,1,5
